LangID,CountryID,Name
muy,CM,Muyang
muz,ET,Mursi
mva,PG,Manam
mvb,US,Mattole
mvd,ID,Mamboru
mve,PK,Marwari
mvf,CN,"Mongolian, Peripheral"
mvg,MX,"Mixtec, Yucuañe"
mvh,TD,Mulgi
mvi,JP,Miyako
mvk,PG,Mekmek
mvl,AU,Mbara
mvm,CN,Muya
mvn,PG,Minaveha
mvo,SB,Marovo
mvp,ID,Duri
mvq,PG,Moere
mvr,ID,Marau
mvs,ID,Massep
mvt,VU,Mpotovoro
mvu,TD,Marfa
mvv,MY,Tahol
mvw,TZ,Machinga
mvx,ID,Meoswar
mvy,PK,"Kohistani, Indus"
mvz,ET,Mesqan
mwa,PG,Mwatebu
mwb,PG,Juwal
mwc,PG,Are
mwe,TZ,Mwera
mwf,AU,Murrinh-Patha
mwg,PG,Aiklep
mwh,PG,Mouk-Aria
mwi,VU,Ninde
mwk,ML,"Maninkakan, Kita"
mwl,PT,Mirandese
mwm,TD,Sar
mwn,ZM,Nyamwanga
mwo,VU,"Maewo, Central"
mwp,AU,Kala Lagaw Ya
mwq,MM,"Chin, Müün"
mws,KE,Mwimbi-Muthambi
mwt,MM,Moken
mwu,SS,Mittu
mwv,ID,Mentawai
mww,CN,Hmong Daw
mwx,TZ,Mediak
mwy,TZ,Mosiro
mwz,CD,Moingi
mxa,MX,"Mixtec, Northwest Oaxaca"
mxb,MX,"Mixtec, Tezoatlán"
mxc,ZW,Manyika
mxd,ID,Modang
mxe,VU,Mele-Fila
mxf,CM,Malgbe
mxg,AO,Mbangala
mxh,CD,Mvuba
mxj,IN,Miju-Mishmi
mxk,PG,Monumbo
mxl,BJ,"Gbe, Maxi"
mxm,PG,Meramera
mxn,ID,Moi
mxo,ZM,Mbowe
mxp,MX,"Mixe, Tlahuitoltepec"
mxq,MX,"Mixe, Juquila"
mxr,MY,Murik
mxs,MX,"Mixtec, Huitepec"
mxt,MX,"Mixtec, Jamiltepec"
mxu,CM,Mada
mxv,MX,"Mixtec, Metlatónoc"
mxw,PG,Namo
mxx,CI,Mahou
mxy,MX,"Mixtec, Southeastern Nochixtlán"
mxz,ID,"Masela, Central"
mya,MM,Burmese
myb,TD,Mbay
myc,CD,Mayeka
myd,PG,Maramba
mye,GA,Myene
myf,ET,Bambassi
myg,CM,Manta
myh,US,Makah
myi,IN,Mina
myj,SS,Mangayat
myk,ML,"Sénoufo, Mamara"
myl,ID,Moma
mym,ET,Me’en
myo,ET,Anfillo
myp,BR,Pirahã
myr,PE,Muniche
mys,ET,Mesmes
myu,BR,Mundurukú
myv,RU,Erzya
myw,PG,Muyuw
myx,UG,Masaaba
myy,CO,Macuna
myz,IR,"Mandaic, Classical"
mza,MX,"Mixtec, Santa María Zacatepec"
mzb,DZ,Tumzabt
mzc,MG,Madagascar Sign Language
mzd,CM,Malimba
mze,PG,Morawa
mzh,AR,Wichí Lhamtés Güisnay
mzi,MX,"Mazatec, Ixcatlán"
mzj,LR,Manya
mzk,NG,"Mambila, Nigeria"
mzl,MX,"Mixe, Mazatlán"
mzm,NG,Mumuye
mzn,IR,Mazanderani
mzo,BR,Matipuhy
mzp,BO,Movima
mzq,ID,Mori Atas
mzr,BR,Marúbo
mzs,MO,Macanese
mzt,MY,Mintil
mzu,PG,Inapang
mzv,CF,Mandja
mzw,GH,Deg
mzx,GY,Mawayana
mzy,MZ,Mozambican Sign Language
mzz,PG,Maiadomu
naa,ID,Namla
nab,BR,"Nambikuára, Southern"
nac,PG,Narak
nae,ID,Naka’ela
naf,PG,Nabak
nag,IN,Naga Pidgin
naj,GN,Nalu
nak,PG,Nakanai
nal,PG,Nalik
nam,AU,Ngan’gityemerri
nan,CN,"Chinese, Min Nan"
nao,NP,Naaba
nap,IT,Napoletano-Calabrese
naq,NA,Khoekhoe
nar,NG,Iguta
nas,PG,Naasioi
nat,NG,Cahungwarya
nau,NR,Nauruan
nav,US,Navajo
naw,GH,Nawuri
nax,PG,Nakwi
nay,AU,Narrinyeri
naz,MX,"Nahuatl, Coatepec"
nba,AO,Nyemba
nbb,NG,Ndoe
nbc,IN,"Naga, Chang"
nbd,CD,Ngbinda
nbe,IN,"Naga, Konyak"
nbg,IN,Nagarchal
nbh,NG,Ngamo
nbi,IN,"Naga, Mao"
nbj,AU,Ngarinman
nbk,PG,Nake
nbl,ZA,Ndebele
nbm,CF,Ngbaka Ma’bo
nbn,ID,Kuri
nbo,NG,Nkukoli
nbp,NG,Nnam
nbq,ID,Nggem
nbr,NG,Numana-Nunku-Gbantu-Numbu
nbs,NA,Namibian Sign Language
nbt,IN,Na
nbu,IN,"Naga, Rongmei"
nbv,CM,Ngamambo
nbw,CD,"Ngbandi, Southern"
nby,PG,Ningera
nca,PG,Iyo
ncb,IN,"Nicobarese, Central"
ncc,PG,Ponam
ncd,NP,Nachering
nce,PG,Yale
ncf,PG,Notsi
ncg,CA,Nisga’a
nch,MX,"Nahuatl, Central Huasteca"
ncj,MX,"Nahuatl, Northern Puebla"
nck,AU,Nakara
ncl,MX,"Nahuatl, Michoacán"
ncm,PG,Nambo
ncn,PG,Nauna
nco,PG,Sibe
ncp,CM,Ndaktup
ncr,CM,Ncane
ncs,NI,Nicaraguan Sign Language
nct,IN,"Naga, Chothe"
ncu,GH,Chumburung
ncx,MX,"Nahuatl, Central Puebla"
ncz,US,Natchez
nda,CG,Ndasa
ndb,CM,Kenswei Nsei
ndc,MZ,Ndau
ndd,NG,Nde-Nsele-Nta
nde,ZW,Ndebele
ndg,TZ,Ndengereko
ndh,TZ,Ndali
ndi,NG,Samba Leko
ndj,TZ,Ndamba
ndk,CD,Ndaka
ndl,CD,Ndolo
ndm,TD,Ndam
ndn,CG,Ngundi
ndo,NA,Ndonga
ndp,UG,Ndo
ndq,AO,Ndombe
ndr,NG,Ndoola
nds,DE,"Saxon, Low"
ndt,CD,Ndunga
ndu,CM,Dugun
ndv,SN,Ndut
ndw,CD,Ndobo
ndx,ID,Nduga
ndy,CF,Lutos
ndz,SS,Ndogo
nea,ID,"Ngad’a, Eastern"
neb,CI,Toura
nec,ID,Nedebang
ned,NG,Nde-Gbite
nee,NC,Nêlêmwa-Nixumwak
nef,IN,Nefamese
neg,RU,Negidal
neh,BT,Nyenkha
nej,PG,Neko
nek,NC,Neku
nem,NC,Nemi
nen,NC,Nengone
neo,VN,Ná-Meo
neq,MX,"Mixe, North Central"
ner,ID,Yahadian
nes,IN,"Kinnauri, Bhoti"
net,PG,Nete
nev,LA,Nyaheun
new,NP,Newar
nex,PG,Neme
ney,CI,Neyo
nez,US,Nez Perce
nfa,ID,Dhao
nfd,NG,Ahwai
nfl,SB,Äiwoo
nfr,GH,Nafaanra
nfu,CM,Mfumte
nga,CD,Ngbaka
ngb,CD,"Ngbandi, Northern"
ngc,CD,Ngombe
ngd,CF,Ngando
nge,CM,Ngemba
ngg,CF,Ngbaka Manza
ngh,ZA,N|u
ngi,NG,Ngizim
ngj,CM,Ngie
ngk,AU,Dalabon
ngl,MZ,Lomwe
ngm,FM,Ngatik Men’s Creole
ngn,CM,Ngwo
ngo,TZ,Ngoni
ngp,TZ,Ngulu
ngq,TZ,Ngoreme
ngr,SB,Engdewu
ngs,NG,Gvoko
ngt,LA,Ngeq
ngu,MX,"Nahuatl, Guerrero"
ngv,CM,Nagumi
ngw,NG,Ngwaba
ngx,NG,Nggwahyi
ngy,CM,Tibea
ngz,CG,Ngungwel
nha,AU,Nhanda
nhb,CI,Beng
nhc,MX,"Nahuatl, Tabasco"
nhd,PY,"Guaraní, Ava"
nhe,MX,"Nahuatl, Eastern Huasteca"
nhf,AU,Nhuwala
nhg,MX,"Nahuatl, Tetelcingo"
nhh,IN,Nahari
nhi,MX,"Nahuatl, Zacatlán-Ahuacatlán-Tepetzintla"
nhk,MX,"Nahuatl, Isthmus-Cosoleacaque"
nhm,MX,"Nahuatl, Morelos"
nhn,MX,"Nahuatl, Central"
nho,PG,Takuu
nhp,MX,"Nahuatl, Isthmus-Pajapan"
nhq,MX,"Nahuatl, Huaxcaleca"
nhr,BW,Naro
nht,MX,"Nahuatl, Ometepec"
nhu,CM,Noone
nhv,MX,"Nahuatl, Temascaltepec"
nhw,MX,"Nahuatl, Western Huasteca"
nhx,MX,"Nahuatl, Isthmus-Mecayapan"
nhy,MX,"Nahuatl, Northern Oaxaca"
nhz,MX,"Nahuatl, Santa María la Alta"
nia,ID,Nias
nib,PG,Nakame
nid,AU,Ngandi
nie,TD,Niellim
nif,PG,Nek
nig,AU,Ngalakan
nih,TZ,"Nyiha, Tanzania"
nii,PG,Nii
nij,ID,Ngaju
nik,IN,"Nicobarese, Southern"
nil,ID,Nila
nim,TZ,Nilamba
nin,NG,Ninzo
nio,RU,Nganasan
niq,KE,Nandi
nir,ID,Nimboran
nis,PG,Nimi
nit,IN,"Kolami, Southeastern"
niu,NU,Niue
niv,RU,Gilyak
niw,PG,Nimo
nix,CD,Hema
niy,CD,Ngiti
niz,PG,Ningil
nja,NG,Nzanyi
njb,IN,"Naga, Nocte"
njd,TZ,Ndonde Hamba
njh,IN,"Naga, Lotha"
nji,AU,Gudanji
njj,CM,Njen
njl,SS,Njalgulgule
njm,IN,"Naga, Angami"
njn,IN,"Naga, Liangmai"
njo,IN,"Naga, Ao"
njr,NG,Njerep
njs,ID,Nisa
njt,SR,Ndyuka-Trio Pidgin
nju,AU,Ngadjunmaya
njx,CG,Kunyi
njy,CM,Njyem
njz,IN,Nyishi
nka,ZM,Nkoya
nkb,IN,"Naga, Khoibu"
nkc,CM,Nkongho
nkd,IN,Koireng
nke,SB,Duke
nkf,IN,"Naga, Inpui"
nkg,PG,Nekgini
nkh,IN,"Naga, Khezha"
nki,IN,"Naga, Thangal"
nkj,ID,Nakai
nkk,VU,Nokuku
nkm,PG,Namat
nkn,AO,Nkangala
nko,GH,Nkonya
nkq,GH,Nkami
nkr,FM,Nukuoro
nks,ID,"Asmat, North"
nkt,TZ,"Nyika, Tanzania"
nku,CI,"Kulango, Bouna"
nkv,MW,Nyika
nkw,CD,Nkutu
nkx,NG,Nkoroo
nkz,NG,Nkari
nla,CM,Ngombale
nlc,ID,Nalca
nld,NL,Dutch
nle,KE,Nyala
nlg,SB,Gela
nli,AF,Grangali
nlj,CD,Nyali
nlk,ID,"Yali, Ninia"
nll,IN,Nihali
nlo,CD,Ngul
nlq,MM,"Naga, Lao"
nlu,GH,Nchumbulu
nlv,MX,"Nahuatl, Orizaba"
nlw,AU,Walangama
nlx,IN,Nahali
nly,AU,Nyamal
nlz,SB,Nalögo
nma,IN,"Naga, Maram"
nmb,VU,V’ënen Taut
nmc,TD,Ngam
nmd,GA,Ndumu
nme,IN,"Naga, Mzieme"
nmf,IN,"Naga, Tangkhul"
nmg,CM,Kwasio
nmh,IN,"Naga, Monsang"
nmi,NG,Nyam
nmj,CF,Ngombe
nmk,VU,Namakura
nml,CM,Ndemli
nmm,NP,Manangba
nmo,IN,"Naga, Moyon"
nmp,AU,Nimanbur
nmq,ZW,Nambya
nmr,CM,Nimbari
nms,VU,Letemboi
nmt,FM,Namonuito
nmu,US,"Maidu, Northeast"
nmv,AU,Ngamini
nmw,PG,Rifao
nmx,PG,Nama
nmy,CN,Namuyi
nmz,TG,Nawdm
nna,AU,Nyangumarta
nnb,CD,Nande
nnc,TD,Nancere
nnd,VU,"Ambae, West"
nne,AO,Ngandyera
nnf,PG,Ngaing
nng,IN,"Naga, Maring"
nnh,CM,Ngiemboon
nni,ID,"Nuaulu, North"
nnj,ET,Nyangatom
nnk,PG,Nankina
nnl,IN,"Naga, Northern Rengma"
nnm,PG,Namia
nnn,TD,Ngete
nnp,IN,"Naga, Wancho"
nnq,TZ,Ngindo
nnr,AU,Narungga
nns,NG,Ningye
nnt,US,Nanticoke
nnu,GH,Dwang
nnv,AU,Nugunu
nnw,BF,"Nuni, Southern"
nny,AU,Nyangga
nnz,CM,Nda’nda’
noa,CO,Woun Meu
noc,PG,Nuk
nod,TH,"Thai, Northern"
noe,IN,Nimadi
nof,PG,Nomane
nog,RU,Nogai
noh,PG,Nomu
noi,IN,Noiri
noj,CO,Nonuya
nok,US,Nooksack
nol,US,Nomlaki
nop,PG,Numanggang
noq,CD,Ngongo
nor,NO,Norwegian
nos,CN,"Nisu, Eastern"
not,PE,Nomatsigenga
nou,PG,Ewage-Notu
now,TZ,Nyambo
noy,TD,Noy
noz,ET,Nayi
npa,NP,Nar Phu
npb,BT,Nupbikha
npg,MM,"Naga, Ponyo-Gongwang"
nph,IN,"Naga, Phom"
npi,NP,Nepali
npl,MX,"Nahuatl, Southeastern Puebla"
npn,PG,Mondropolon
npo,IN,"Naga, Pochuri"
nps,ID,Nipsan
npu,IN,"Naga, Puimei"
npy,ID,Napu
nqg,BJ,"Nago, Southern"
nqk,BJ,"Ede Nago, Kura"
nqm,ID,Ndom
nqn,PG,Nen
nqo,GN,N’ko
nqq,MM,"Naga, Kyan-Karyaw"
nqy,MM,"Naga, Akyaung Ari"
nra,GA,Ngom
nrb,ER,Nara
nre,IN,"Naga, Southern Rengma"
nrf,JE,Jèrriais
nrg,VU,Narango
nri,IN,"Naga, Chokri"
nrk,AU,Ngarla
nrl,AU,Ngarluma
nrm,MY,Narom
nrr,IN,Nora
nru,CN,Narua
nrx,AU,Ngurmbur
nrz,PG,Lala
nsa,IN,"Naga, Sangtam"
nsc,NG,Nshi
nsd,CN,"Nisu, Southern"
nse,ZM,Nsenga
nsf,CN,"Nisu, Northwestern"
nsg,TZ,Ngasa
nsh,CM,Ngoshie
nsi,NG,Nigerian Sign Language
nsk,CA,Naskapi
nsl,NO,Norwegian Sign Language
nsm,IN,"Naga, Sumi"
nsn,PG,Nehan
nso,ZA,"Sotho, Northern"
nsp,NP,Nepalese Sign Language
nsq,US,"Miwok, Northern Sierra"
nsr,CA,Maritime Sign Language
nss,PG,Nali
nst,MM,"Naga, Tase"
nsu,MX,"Nahuatl, Sierra Negra"
nsv,CN,"Nisu, Southwestern"
nsw,VU,Navut
nsx,AO,Songo
nsy,ID,Nasal
nsz,US,Nisenan
ntd,MY,"Tidung, Northern"
nte,MZ,Nathembo
ntg,AU,Ngantangarra
nti,BF,Natioro
ntj,AU,Ngaanyatjarra
ntk,TZ,Ikoma-Nata-Isenye
ntm,BJ,Nateni
nto,CD,Ntomba
ntp,MX,"Tepehuan, Northern"
ntr,GH,Delo
ntu,SB,Natügu
ntw,US,Nottoway
ntx,MM,"Naga, Tangkhul"
nty,VN,Mantsi
ntz,IR,Natanzi
nua,NC,Yuanga
nuc,BR,Nukuini
nud,PG,Ngala
nue,CD,Ngundu
nuf,CN,Nusu
nug,AU,Nungali
nuh,NG,Ndunda
nui,GQ,Kombe
nuj,UG,Nyole
nuk,CA,Nuu-chah-nulth
nul,ID,Nusa Laut
num,TO,Niuafo’ou
nun,MM,Anong
nuo,VN,Nguôn
nup,NG,Nupe-Nupe-Tako
nuq,PG,Nukumanu
nur,PG,Nukeria
nus,SS,Nuer
nut,VN,Nung
nuu,CD,Ngbundu
nuv,BF,"Nuni, Northern"
nuw,FM,Nguluwan
nux,PG,Mehek
nuy,AU,Nunggubuyu
nuz,MX,"Nahuatl, Tlamacazapa"
nvh,VU,Nasarian
nvm,PG,Namiae
nvo,CM,Nyokon
nwb,CI,Nyabwa
nwe,CM,Ngwe
nwg,AU,Ngayawung
nwi,VU,"Tanna, Southwest"
nwm,SS,Nyamusa-Molo
nwo,AU,Nauo
nwr,PG,Nawaru
nxa,TL,Nauete
nxd,CD,Ngando
nxe,ID,Nage
nxg,ID,Ngad’a
nxi,TZ,Nindi
nxk,MM,Kokak
nxl,ID,"Nuaulu, South"
nxn,AU,Ngawun
nxo,GA,Ndambomo
nxq,CN,Naxi
nxr,PG,Ninggerum
nxx,ID,Nafri
nya,MW,Chichewa
nyb,GH,Nyangbo
nyc,CD,Nyanga-li
nyd,KE,Olunyole
nye,AO,Nyengo
nyf,KE,Kigiryama
nyg,CD,Nyindu
nyh,AU,Nyigina
nyi,SD,Ama
nyj,CD,Nyanga
nyk,AO,Nyaneka
nyl,TH,Nyeu
nym,TZ,Nyamwezi
nyn,UG,Nyankore
nyo,UG,Nyoro
nyp,UG,Nyang’i
nyq,IR,Nayini
nyr,MW,"Nyiha, Malawi"
nys,AU,Nyunga
nyt,AU,Nyawaygi
nyu,MZ,Nyungwe
nyv,AU,Nyulnyul
nyw,TH,Nyaw
nyx,AU,Nganyaywana
nyy,TZ,Nyakyusa-Ngonde
nza,CM,"Mbembe, Tigon"
nzb,GA,Njebi
nzi,GH,Nzema
nzk,CF,Nzakara
nzm,IN,"Naga, Zeme"
nzs,NZ,New Zealand Sign Language
nzu,CG,Teke-Nzikou
nzy,TD,Nzakambay
nzz,ML,"Dogon, Nanga Dama"
oaa,RU,Orok
oac,RU,Oroch
obi,US,Obispeño
obk,PH,"Bontok, Southern"
obl,CM,Oblo
obo,PH,"Manobo, Obo"
obu,NG,Obulom
oca,PE,Ocaina
oci,FR,Occitan
ocu,MX,"Matlatzinca, Atzingo"
oda,NG,Odut
odk,PK,Od
odu,NG,Odual
ofu,NG,Efutop
ogb,NG,Ogbia
ogc,NG,Ogbah
ogg,NG,Ogbogolo
ogo,NG,Khana
ogu,NG,Ogbronuagum
oia,ID,Oirata
oin,PG,"One, Inebu"
ojb,CA,"Ojibwa, Northwestern"
ojc,CA,"Ojibwa, Central"
ojg,CA,"Ojibwa, Eastern"
ojs,CA,"Ojibwa, Severn"
ojv,SB,Ontong Java
ojw,CA,"Ojibwa, Western"
oka,CA,Okanagan
okb,NG,Okobo
okd,NG,Okodia
oke,NG,Okpe
okg,AU,Koko Babangk
okh,IR,Koresh-e Rostam
oki,KE,Okiek
okj,IN,Oko-Juwoi
okk,PG,"One, Kwamtim"
okn,JP,Oki-No-Erabu
okr,NG,Kirike
oks,NG,Oko-Eni-Osayen
oku,CM,Oku
okv,PG,Orokaiva
okx,NG,Okpe
ola,NP,Walungge
old,TZ,Mochi
ole,BT,Olekha
olk,AU,Olkol
olm,NG,Oloma
olo,RU,Livvi-Karelian
olr,VU,Olrat
olu,AO,Kuvale
oma,US,Omaha-Ponca
omb,VU,"Ambae, East"
omg,PE,Omagua
omi,CD,Omi
oml,CD,Ombo
omo,PG,Utarmbung
omt,KE,Omotik
omu,PE,Omurano
omw,PG,"Tairora, South"
ona,AR,Ona
onb,CN,Lingao
one,CA,Oneida
ong,PG,Olo
oni,ID,Onin
onj,PG,Onjob
onk,PG,"One, Kabore"
onn,PG,Onobasulu
ono,CA,Onondaga
onp,IN,Sartang
onr,PG,"One, Northern"
ons,PG,Ono
ont,PG,Ontenu
onu,VU,Unua
onx,ID,Onin Based Pidgin
ood,US,Tohono O’odham
oog,LA,Ong
oon,IN,Öñge
oor,ZA,Oorlams
opa,NG,Okpamheri
opk,ID,Kopkaka
opm,PG,Oksapmin
opo,PG,Opao
opt,MX,Opata
opy,BR,Ofayé
ora,SB,Oroha
orc,KE,Orma
ore,PE,Maijuna
org,NG,Oring
orh,CN,Oroqen
orn,MY,Orang Kanaq
oro,PG,Orokolo
orr,NG,Oruma
ors,MY,Orang Seletar
ort,IN,"Oriya, Adivasi"
oru,PK,Ormuri
orw,BR,Oro Win
orx,NG,Oro
ory,IN,Odia
orz,ID,Ormu
osa,US,Osage
osi,ID,Osing
oso,NG,Ososo
oss,RU,Ossetic
ost,CM,Osatu
osu,PG,"One, Southern"
otd,ID,Ot Danum
ote,MX,"Otomi, Mezquital"
oti,BR,Oti
otl,MX,"Otomi, Tilapa"
otm,MX,"Otomi, Eastern Highland"
otn,MX,"Otomi, Tenango"
otq,MX,"Otomi, Querétaro"
otr,SD,Otoro
ots,MX,"Otomí, Estado de México"
ott,MX,"Otomi, Temoaya"
otu,BR,Otuke
otw,CA,Ottawa
otx,MX,"Otomi, Texcatepec"
otz,MX,"Otomi, Ixtenco"
oua,DZ,Tagargrent
oub,LR,Glio-Oubi
oue,PG,Oune
oum,PG,Ouma
owi,PG,Owiniga
oyb,LA,Oy
oyd,ET,Oyda
oym,BR,Wayampi
oyy,PG,Oya’oya
ozm,CM,Koonzime
pab,BR,Parecís
pac,VN,Pacoh
pad,BR,Paumarí
pae,CD,Pagibete
paf,BR,Paranawát
pag,PH,Pangasinan
pah,BR,Tenharim
pai,NG,Pe
pak,BR,Parakanã
pam,PH,Pampangan
pan,IN,"Punjabi, Eastern"
pao,US,"Paiute, Northern"
pap,CW,Papiamentu
paq,TJ,Parya
par,US,Timbisha
pas,ID,Papasena
pat,PG,Papitalai
pau,PW,Palauan
pav,BR,Pakaásnovos
paw,US,Pawnee
pax,BR,Pankararé
pay,HN,Pech
paz,BR,Pankararú
pbb,CO,Páez
pbc,GY,Patamona
pbe,MX,"Popoloca, Mezontla"
pbf,MX,"Popoloca, Coyotepec"
pbg,VE,Paraujano
pbh,VE,E’ñapa Woromaipu
pbi,CM,Parkwa
pbl,NG,Mak
pbn,NG,Kpasham
pbo,GW,Papel
pbp,GN,Badyara
pbr,TZ,Pangwa
pbs,MX,"Pame, Central"
pbt,AF,"Pashto, Southern"
pbu,PK,"Pashto, Northern"
pbv,IN,Pnar
pby,PG,Pyu
pca,MX,"Popoloca, Santa Inés Ahuatempan"
pcb,KH,Pear
pcc,CN,Bouyei
pcd,FR,Picard
pce,MM,"Palaung, Ruching"
pcf,IN,Paliyan
pcg,IN,Paniya
pch,IN,Pardhan
pci,IN,Duruwa
pcj,IN,Parenga
pck,IN,"Chin, Paite"
pcl,IN,Pardhi
pcm,NG,"Pidgin, Nigerian"
pcn,NG,Piti
pcp,BO,Pacahuara
pcw,NG,Pyapun
pda,PG,Anam
pdc,US,"German, Pennsylvania"
pdi,CN,Pa Di
pdn,ID,Fedan
pdo,ID,Padoe
pdt,CA,Plautdietsch
pdu,MM,Kayan
pea,ID,"Indonesian, Peranakan"
peb,US,"Pomo, Eastern"
ped,PG,Mala
pee,ID,Taje
pef,US,"Pomo, Northeastern"
peg,IN,Pengo
peh,CN,Bonan
pei,MX,Chichimeco-Jonaz
pej,US,"Pomo, Northern"
pek,PG,Penchal
pel,ID,Pekal
pem,CD,Phende
pep,PG,Kunja
peq,US,"Pomo, Southern"
pes,IR,"Persian, Iranian"
pev,VE,Pémono
pex,PG,Petats
pey,ID,Petjo
pez,MY,"Penan, Eastern"
pfa,FM,Pááfang
pfe,CM,Peere
pfl,DE,Pfaelzisch
pga,SS,"Arabic, Sudanese Creole"
pgg,IN,Pangwali
pgi,PG,Pagi
pgk,VU,Rerep
pgs,NG,Pangseng
pgu,ID,Pagu
pgz,PG,Papua New Guinean Sign Language
pha,CN,Pa-Hng
phd,IN,Phudagi
phg,VN,Phuong
phh,VN,Phula
phk,IN,Phake
phl,PK,Palula
phm,MZ,Phimbi
pho,LA,Phunoi
phq,LA,Phana’
phr,PK,Pahari-Potwari
pht,TH,Phu Thai
phu,TH,Phuan
phv,AF,Pahlavani
phw,NP,Phangduwali
pia,MX,Pima Bajo
pib,PE,Yine
pic,GA,Pinji
pid,VE,Piaroa
pif,FM,Pingelapese
pig,PE,Pisabo
pih,NF,Pitcairn-Norfolk
pii,AU,Pini
pij,CO,Pijao
pil,BJ,Yom
pim,US,Powhatan
pin,PG,Piame
pio,CO,Piapoco
pip,NG,Pero
pir,BR,Piratapuyo
pis,SB,Pijin
pit,AU,Pitta Pitta
piu,AU,Pintupi-Luritja
piv,SB,Vaeakau-Taumako
piw,TZ,Pimbwe
pix,PG,Piu
piy,NG,Piya-Kwonci
piz,NC,Pije
pjt,AU,Pitjantjatjara
pkb,KE,Kipfokomo
pkg,PG,Pak-Tong
pkh,BD,Pangkhua
pkn,AU,Pakanha
pko,KE,Pökoot
pkp,CK,Pukapuka
pkr,IN,"Kurumba, Attapady"
pks,PK,Pakistan Sign Language
pkt,LA,Maleng
pku,ID,Paku
pla,PG,Miani
plb,VU,Polonombauk
plc,PH,"Palawano, Central"
pld,GB,Polari
ple,ID,Palu’e
plg,AR,Pilagá
plh,ID,Paulohi
pli,IN,Pali
plj,NG,Polci
plk,PK,"Shina, Kohistani"
pll,MM,"Palaung, Shwe"
pln,CO,Palenquero
plo,MX,"Popoluca, Oluta"
plp,NP,Palpa
plr,CI,"Sénoufo, Palaka"
pls,MX,"Popoloca, San Marcos Tlacoyalco"
plt,MG,"Malagasy, Plateau"
plu,BR,Palikúr
plv,PH,"Palawano, Southwest"
plw,PH,"Palawano, Brooke’s Point"
ply,CN,Bolyu
plz,MY,Paluan
pma,VU,Paama
pmb,CD,Pambia
pmd,AU,Pallanganmiddang
pme,NC,Pwaamei
pmf,ID,Pamona
pmi,CN,"Pumi, Northern"
pmj,CN,"Pumi, Southern"
pml,TN,Lingua Franca
pmm,CM,Pol
pmn,CM,Pam
pmo,ID,Pom
pmq,MX,"Pame, Northern"
pmr,PG,Paynamar
pms,IT,Piemontese
pmt,PF,Tuamotuan
pmw,US,"Miwok, Plains"
pmx,IN,"Naga, Poumei"
pmy,ID,"Malay, Papuan"
pmz,MX,"Pame, Southern"
pna,MY,"Penan, Bah-Biau"
pnb,PK,"Punjabi, Western"
pnc,ID,Pannei
pne,MY,"Penan, Western"
png,NG,Pangu
pnh,CK,Penrhyn
pni,ID,Aoheng
pnj,AU,Pinjarup
pnk,BO,Paunaka
pnl,BF,Paleni
pnm,MY,Punan Batu 1
pnn,PG,Pinai-Hagahai
pno,PE,Panobo
pnp,ID,Pancana
pnq,BF,Pana
pnr,PG,Panim
pns,ID,Ponosakan
pnt,GR,Pontic
pnu,CN,"Bunu, Jiongnai"
pnv,AU,Pinigura
pnw,AU,Panytyima
pnx,LA,Phong-Kniang
pny,CM,Pinyin
pnz,CF,Pana
poc,GT,Poqomam
poe,MX,"Popoloca, San Juan Atzingo"
pof,CD,Poke
pog,BR,Potiguára
poh,GT,Poqomchi’
poi,MX,"Popoluca, Highland"
pok,BR,Pokangá
pol,PL,Polish
pom,US,"Pomo, Southeastern"
pon,FM,Pohnpeian
poo,US,"Pomo, Central"
pop,NC,Pwapwâ
poq,MX,"Popoluca, Texistepec"
por,PT,Portuguese
pos,MX,"Popoluca, Sayula"
pot,US,Potawatomi
pov,GW,"Crioulo, Upper Guinea"
pow,MX,"Popoloca, San Felipe Otlaltepec"
poy,TZ,Pogolo
ppe,PG,Papi
ppi,MX,Paipai
ppk,ID,Uma
ppl,SV,Nahuat
ppm,ID,Papuma
ppn,PG,Papapana
ppo,PG,Folopa
ppp,CD,Pelende
ppq,PG,Pei
pps,MX,"Popoloca, San Luís Temalacayuca"
ppt,PG,Pare
ppu,TW,Papora-Hoanya
pqa,NG,Pa’a
pqm,CA,Malecite-Passamaquoddy
prb,TH,Lua’
prc,AF,Parachi
prd,IR,Parsi-Dari
pre,ST,Principense
prf,PH,Paranan
prg,PL,Prussian
prh,PH,Porohanon
pri,NC,Paicî
prk,MM,"Wa, Parauk"
prl,PE,Peruvian Sign Language
prm,PG,Kibiri
prn,AF,Prasuni
prp,IN,Parsi
prq,PE,"Ashéninka, Perené"
prr,BR,Puri
prs,AF,Dari
prt,TH,Prai
pru,ID,Puragi
prw,PG,Parawen
prx,IN,Purik
prz,CO,Providencia Sign Language
psa,ID,"Awyu, Asue"
psc,IR,Persian Sign Language
psd,US,Plains Indian Sign Language
pse,ID,"Malay, Central"
psg,MY,Penang Sign Language
psh,AF,"Pashai, Southwest"
psi,AF,"Pashai, Southeast"
psl,PR,Puerto Rican Sign Language
psm,BO,Pauserna
psn,ID,Panasuan
pso,PL,Polish Sign Language
psp,PH,Filipino Sign Language
psq,PG,Pasi
psr,PT,Portuguese Sign Language
pss,PG,Kaulong
pst,PK,"Pashto, Central"
psw,VU,Port Sandwich
psy,US,Piscataway
pta,PY,Pai Tavytera
pth,BR,Pataxó Hã-Ha-Hãe
